product_item_id,product_sku_id,sku,vehicle_make_id,title,make_name,vehicle_model_id,model_name,vehicle_engine_id,engine,hp,engine_code
1435,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,925,2.0 EcoBlue RWD,125,YNR6
1436,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue mHEV 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,927,2.0 EcoBlue mHEV,125,BLFC
1436,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue mHEV 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,928,2.0 EcoBlue mHEV,125,BLFD
1437,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 121 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,929,2.0 EcoBlue RWD,121,BLHA
1438,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 96 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,930,2.0 EcoBlue 4x4,96,BKRA
1438,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 96 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,932,2.0 EcoBlue 4x4,96,YMR6
1438,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 96 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,931,2.0 EcoBlue 4x4,96,YMRA
1439,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 121 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,933,2.0 EcoBlue,121,BLFB
1440,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,936,2.0 EcoBlue,125,BLFA
1440,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,937,2.0 EcoBlue,125,BLFB
1440,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,939,2.0 EcoBlue,125,YNF6
1440,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,934,2.0 EcoBlue,125,YNFA
1440,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,935,2.0 EcoBlue,125,YNFB
1440,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,938,2.0 EcoBlue,125,YNFS
1441,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,940,2.0 EcoBlue 4x4,125,BLRA
1441,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,941,2.0 EcoBlue 4x4,125,YNR6
1441,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,942,2.0 EcoBlue 4x4,125,YNRB
1442,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,945,2.0 EcoBlue,77,BJFA
1442,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,946,2.0 EcoBlue,77,BJFB
1442,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,948,2.0 EcoBlue,77,YLF6
1442,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,943,2.0 EcoBlue,77,YLFA
1442,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,944,2.0 EcoBlue,77,YLFB
1442,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,947,2.0 EcoBlue,77,YLFS
1443,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,950,2.0 EcoBlue RWD,77,BJRA
1443,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,951,2.0 EcoBlue RWD,77,YLR6
1443,9,850840-5007S,13,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 77 CP - Recondiţionată,FORD,178,TRANSIT V363 Platform/Chassis,949,2.0 EcoBlue RWD,77,YLRA
1444,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,954,2.0 EcoBlue,125,BLFA
1444,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,955,2.0 EcoBlue,125,BLFB
1444,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,957,2.0 EcoBlue,125,YNF6
1444,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,952,2.0 EcoBlue,125,YNFA
1444,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,953,2.0 EcoBlue,125,YNFB
1444,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,956,2.0 EcoBlue,125,YNFS
1445,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,958,2.0 EcoBlue 4x4,125,BLRA
1445,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,959,2.0 EcoBlue 4x4,125,YNR6
1445,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,960,2.0 EcoBlue 4x4,125,YNRB
1446,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,961,2.0 EcoBlue 4x4,96,BKRA
1446,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,963,2.0 EcoBlue 4x4,96,YMR6
1446,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,962,2.0 EcoBlue 4x4,96,YMRA
1447,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,965,2.0 EcoBlue RWD,77,BJRA
1447,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,966,2.0 EcoBlue RWD,77,YLR6
1447,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,964,2.0 EcoBlue RWD,77,YLRA
1448,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,968,2.0 EcoBlue,77,BJFA
1448,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,969,2.0 EcoBlue,77,BJFB
1448,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,972,2.0 EcoBlue,77,YLF6
1448,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,970,2.0 EcoBlue,77,YLFA
1448,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,967,2.0 EcoBlue,77,YLFB
1448,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,971,2.0 EcoBlue,77,YLFS
1449,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,975,2.0 EcoBlue,96,BKFA
1449,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,976,2.0 EcoBlue,96,BKFB
1449,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,978,2.0 EcoBlue,96,YMF6
1449,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,973,2.0 EcoBlue,96,YMFA
1449,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,974,2.0 EcoBlue,96,YMFB
1449,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,977,2.0 EcoBlue,96,YMFS
1450,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 121 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,979,2.0 EcoBlue 4x4,121,BLAA
1451,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 121 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,980,2.0 EcoBlue,121,BLFB
1452,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 121 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,981,2.0 EcoBlue RWD,121,BLHA
1453,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue mHEV 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,982,2.0 EcoBlue mHEV,125,BLFC
1453,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue mHEV 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,983,2.0 EcoBlue mHEV,125,BLFD
1454,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue mHEV 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,984,2.0 EcoBlue mHEV,96,BKFC
1454,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue mHEV 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,985,2.0 EcoBlue mHEV,96,BKFD
1455,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,986,2.0 EcoBlue RWD,125,BLHA
1455,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,987,2.0 EcoBlue RWD,125,BLRA
1455,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,989,2.0 EcoBlue RWD,125,YNHA
1455,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 125 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,988,2.0 EcoBlue RWD,125,YNR6
1456,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,992,2.0 EcoBlue RWD,96,BKRA
1456,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,990,2.0 EcoBlue RWD,96,YMHA
1456,9,850840-5007S,13,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 96 CP - Recondiţionată,FORD,179,TRANSIT V363 Van,991,2.0 EcoBlue RWD,96,YMR6
1457,9,850840-5007S,13,Turbina FORD TRANSIT Van 2.0 TDCi 92 CP - Recondiţionată,FORD,180,TRANSIT Van,993,2.0 TDCi,92,FIFA
1458,9,850840-5007S,14,Turbina FORD USA RANGER Cab & Chassis 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD USA,181,RANGER Cab & Chassis,994,2.0 EcoBlue 4x4,125,P02X
1459,9,850840-5007S,14,Turbina FORD USA RANGER Cab & Chassis 2.0 EcoBlue 125 CP - Recondiţionată,FORD USA,181,RANGER Cab & Chassis,995,2.0 EcoBlue,125,P02X
1460,9,850840-5007S,14,Turbina FORD USA RANGER Extended Cab Pickup 2.0 EcoBlue AWD 125 CP - Recondiţionată,FORD USA,182,RANGER Extended Cab Pickup,996,2.0 EcoBlue AWD,125,P02X
1461,9,850840-5007S,14,Turbina FORD USA RANGER Extended Cab Pickup 2.0 EcoBlue 125 CP - Recondiţionată,FORD USA,182,RANGER Extended Cab Pickup,997,2.0 EcoBlue,125,P02X
1462,9,850840-5007S,14,Turbina FORD USA RANGER Standard Cab Pickup 2.0 EcoBlue 125 CP - Recondiţionată,FORD USA,183,RANGER Standard Cab Pickup,998,2.0 EcoBlue,125,P02X
1463,9,850840-5007S,14,Turbina FORD USA RANGER Standard Cab Pickup 2.0 EcoBlue 4x4 125 CP - Recondiţionată,FORD USA,183,RANGER Standard Cab Pickup,999,2.0 EcoBlue 4x4,125,P02X
1464,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,423,2.0 TDI 16V,103,BKD
1464,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,424,2.0 TDI 16V,103,CBAB
1464,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,420,2.0 TDI 16V,103,CBEA
1464,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,422,2.0 TDI 16V,103,CFFB
1464,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,Audi,2,A3,421,2.0 TDI 16V,103,CLJA
1465,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,426,2.0 TDI 16V quattro,103,BKD
1465,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,427,2.0 TDI 16V quattro,103,CBAB
1465,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,425,2.0 TDI 16V quattro,103,CFFB
1466,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,428,2.0 TDI,100,AZV
1466,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,430,2.0 TDI,100,CBAA
1466,6,03L253010G,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,429,2.0 TDI,100,CFFA
1467,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 100 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,432,2.0 TDI,100,CBAA
1467,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 100 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,431,2.0 TDI,100,CFFA
1468,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 103 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,434,2.0 TDI,103,CBAB
1468,6,03L253010G,1,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 103 CP - Recondiţionată,Audi,3,ASeria 3 Cabrio,433,2.0 TDI,103,CFFB
1469,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,5,A3 Sportback,436,2.0 TDI 16V quattro,103,BKD
1469,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,5,A3 Sportback,437,2.0 TDI 16V quattro,103,CBAB
1469,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,5,A3 Sportback,435,2.0 TDI 16V quattro,103,CFFB
1470,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,441,2.0 TDI 16V,103,BKD
1470,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,442,2.0 TDI 16V,103,CBAB
1470,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,438,2.0 TDI 16V,103,CBEA
1470,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,440,2.0 TDI 16V,103,CFFB
1470,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,439,2.0 TDI 16V,103,CLJA
1471,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,443,2.0 TDI,100,AZV
1471,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,445,2.0 TDI,100,CBAA
1471,6,03L253010G,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,444,2.0 TDI,100,CFFA
1472,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,Audi,7,Q3,56,2.0 TDI,100,CFFA
1472,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,Audi,7,Q3,55,2.0 TDI,100,CUVB
1472,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,Audi,7,Q3,54,2.0 TDI,100,DFTB
1473,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI quattro 103 CP - Recondiţionată,Audi,7,Q3,446,2.0 TDI quattro,103,CFFB
1474,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 103 CP - Recondiţionată,Audi,7,Q3,448,2.0 TDI,103,CFFB
1474,6,03L253010G,1,Turbina AUDI Q3 2.0 TDI 103 CP - Recondiţionată,Audi,7,Q3,447,2.0 TDI,103,CLJA
1475,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 4Drive 103 CP - Recondiţionată,SEAT,9,ALHAMBRA,449,2.0 TDI 4Drive,103,CFFB
1476,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 100 CP - Recondiţionată,SEAT,9,ALHAMBRA,450,2.0 TDI,100,CFFA
1477,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 103 CP - Recondiţionată,SEAT,9,ALHAMBRA,451,2.0 TDI,103,CFFB
1478,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,82,2.0 TDI,85,CFFE
1478,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,83,2.0 TDI,85,CUVA
1478,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,85,2.0 TDI,85,DFLD
1478,6,03L253010G,2,Turbina SEAT ALHAMBRA 2.0 TDI 85 CP - Recondiţionată,SEAT,9,ALHAMBRA,84,2.0 TDI,85,DLTC
1479,6,03L253010G,2,Turbina SEAT ALTEA 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,93,ALTEA,453,2.0 TDI 16V,103,BKD
1479,6,03L253010G,2,Turbina SEAT ALTEA 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,93,ALTEA,452,2.0 TDI 16V,103,CFHC
1480,6,03L253010G,2,Turbina SEAT ALTEA XL 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,94,ALTEA XL,455,2.0 TDI 16V,103,BKD
1480,6,03L253010G,2,Turbina SEAT ALTEA XL 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,94,ALTEA XL,454,2.0 TDI 16V,103,CFHC
1481,6,03L253010G,2,Turbina SEAT ALTEA XL 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SEAT,94,ALTEA XL,456,2.0 TDI 16V 4x4,103,CFHC
1482,6,03L253010G,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,459,2.0 TDI 16V,103,BKD
1482,6,03L253010G,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,458,2.0 TDI 16V,103,CFHC
1482,6,03L253010G,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,457,2.0 TDI 16V,103,CLCB
1483,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 81 CP - Recondiţionată,SKODA,95,OCTAVIA II,460,2.0 TDI,81,CFHF
1483,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 81 CP - Recondiţionată,SKODA,95,OCTAVIA II,461,2.0 TDI,81,CLCA
1484,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,462,2.0 TDI 16V,103,BKD
1484,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,464,2.0 TDI 16V,103,CFHC
1484,6,03L253010G,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,463,2.0 TDI 16V,103,CLCB
1485,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 81 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,465,2.0 TDI,81,CFHF
1485,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 81 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,466,2.0 TDI,81,CLCA
1486,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,467,2.0 TDI 16V,103,BKD
1486,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,469,2.0 TDI 16V,103,CFHC
1486,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,468,2.0 TDI 16V,103,CLCB
1487,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,471,2.0 TDI 16V 4x4,103,BKD
1487,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,470,2.0 TDI 16V 4x4,103,CFHC
1487,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,472,2.0 TDI 16V 4x4,103,CLCB
1488,6,03L253010G,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 4x4 81 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,473,2.0 TDI 4x4,81,CFHF
1489,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,97,SUPERB II,474,2.0 TDI 16V 4x4,103,CFFB
1490,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,97,SUPERB II,475,2.0 TDI 16V,103,BKD
1490,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,97,SUPERB II,476,2.0 TDI 16V,103,CFFB
1490,6,03L253010G,3,Turbina SKODA SUPERB II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,97,SUPERB II,477,2.0 TDI 16V,103,CLJA
1491,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 4x4 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,478,2.0 TDI 16V 4x4,103,CFFB
1492,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,479,2.0 TDI 16V,103,BKD
1492,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,480,2.0 TDI 16V,103,CFFB
1492,6,03L253010G,3,Turbina SKODA SUPERB II Estate 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,98,SUPERB II Estate,481,2.0 TDI 16V,103,CLJA
1493,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 103 CP - Recondiţionată,SKODA,99,YETI,482,2.0 TDI 4x4,103,CBDB
1493,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 103 CP - Recondiţionată,SKODA,99,YETI,484,2.0 TDI 4x4,103,CFHC
1493,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 103 CP - Recondiţionată,SKODA,99,YETI,483,2.0 TDI 4x4,103,CLCB
1494,6,03L253010G,3,Turbina SKODA YETI 2.0 TDI 4x4 81 CP - Recondiţionată,SKODA,99,YETI,487,2.0 TDI 4x4,81,CFHF
